angle	SFsq	LP	TF	A	P	Pstar	S
31.597	42.027407712282226	24.192609548094325	0.8630089033927173	1.0	877.4666025311375	0.006530246823304443	6.0
31.612	42.008687512303105	24.167862483493483	0.862891240526489	1.0	876.0591186878348	0.006541458261060425	6.0
31.627	41.989983742762284	24.14315102452911	0.8627735436542343	1.0	874.6543831462425	0.006552683783994309	6.0
31.641	41.972541689173745	24.12011906098602	0.8626636625823891	1.0	873.34577036276	0.006563173660185182	6.0
31.656	41.953869601867396	24.095476248892496	0.8625459000398903	1.0	871.9463293965821	0.006574426457849497	6.0
31.671	41.935213858944294	24.07086884547298	0.8624281035686872	1.0	870.5496173123863	0.006585693385613789	6.0
31.685	41.917816552687675	24.04793382314591	0.8623181296075912	1.0	869.2484756175556	0.006596221946895928	6.0
31.7	41.89919232604216	24.023394687124313	0.8622002676156535	1.0	867.8570207223473	0.006607516236410992	6.0
31.715	41.880584358155346	23.998890764178437	0.8620823717723544	1.0	866.4682754528891	0.006618824701125113	6.0
31.729	41.863231564809524	23.976052147561653	0.8619723051337556	1.0	865.1745521272725	0.006629392070969833	6.0
31.744	41.84465494807519	23.95161611516727	0.8618543439192714	1.0	863.7910269749723	0.006640727984797785	6.0
31.759	41.826094504904866	23.92721510160322	0.8617363489307893	1.0	862.4101923541413	0.006652078119101424	6.0
31.774	41.807550206353184	23.90284904095671	0.8616183201946879	1.0	861.0320417921106	0.006663442489356625	6.0
31.788	41.79025673491362	23.880138861640642	0.8615081296164137	1.0	859.748183857817	0.0066740620925903925	6.0
31.803	41.77174356740018	23.85584019031298	0.8613900357097215	1.0	858.3752041915535	0.006685454029645079	6.0
31.818	41.753246459886284	23.83157627945398	0.8612719081328006	1.0	857.004889704574	0.006696860248166888	6.0
31.832	41.735996957199184	23.808961266708096	0.8611616253729246	1.0	855.7283284546005	0.006707518950901661	6.0
31.847	41.717530817541174	23.784764374385094	0.8610434327750542	1.0	854.3631485164341	0.006718952824392415	6.0
31.862	41.69908065369242	23.76060205140872	0.860925206584366	1.0	853.000615036438	0.006730401025044612	6.0
31.876	41.681874889263014	23.73808168198217	0.8608148318548209	1.0	851.7312992163747	0.006741098952381457	6.0
31.891	41.663455530915904	23.713986009313494	0.8606965407928626	1.0	850.3738642430275	0.006752574896518263	6.0
31.906	41.64505206461553	23.689924716185207	0.8605782162155166	1.0	849.019057163634	0.006764065213690246	6.0
31.92	41.62788980912099	23.66749847042972	0.8604677497282895	1.0	847.7569359486482	0.006774802491221189	6.0
31.935	41.60951698679488	23.64350346191428	0.8603493604293909	1.0	846.4071916356554	0.006786320640740706	6.0
31.95	41.591159973180524	23.619542644438	0.860230937692554	1.0	845.0600568078308	0.006797853209348983	6.0
31.965	41.57281873996583	23.595615954035477	0.8601124815441866	1.0	843.7155252247168	0.006809400212787304	6.0
31.979	41.55571446812621	23.573315110232347	0.8600018923510497	1.0	842.4629722960144	0.0068201904533255935	6.0
31.994	41.53740366358796	23.54945421801882	0.8598833716819454	1.0	841.1234560237652	0.006831765408815377	6.0
32.009	41.519108556686525	23.525627266110877	0.8597648176787858	1.0	839.7865247935638	0.0068433548454308124	6.0
32.023	41.50204726153023	23.503419343448922	0.8596541372244151	1.0	838.5410491505957	0.006854184732091113	6.0
32.038	41.483782423708845	23.479657829884406	0.8595355188503222	1.0	837.2090981867113	0.006865802210437849	6.0
32.053	41.465533201187256	23.455930071137228	0.859416867219668	1.0	835.8797142142353	0.006877434216387008	6.0
32.067	41.44851465729389	23.43381456178992	0.8593060957162247	1.0	834.6412664382276	0.006888303876412369	6.0
32.082	41.43029554507882	23.41015188400506	0.8591873798644769	1.0	833.3168279800587	0.006899964014123341	6.0
32.097	41.412091966251865	23.386522776818797	0.8590686308336801	1.0	831.9949386132615	0.006911638726095126	6.0
32.112	41.393903892985705	23.362927177717626	0.8589498486502636	1.0	830.6755922697228	0.006923328028275585	6.0
32.126	41.376942322892994	23.34093479527434	0.8588389553913611	1.0	829.4464913830456	0.006934251221341698	6.0
32.141	41.3587841483216	23.317403801752462	0.8587201091878278	1.0	828.1320444088605	0.0069459687765588704	6.0
32.156	41.34064139796849	23.293906133782855	0.8586012299092114	1.0	826.8201227576221	0.006957700968887516	6.0
32.17	41.32372205599983	23.27200498941941	0.8584902460980833	1.0	825.5979356585905	0.006968664235130266	6.0
32.185	41.30560904748912	23.248571575338335	0.8583713029492722	1.0	824.2908792988131	0.006980424771350977	6.0
32.2	41.28751138227797	23.225171305521982	0.8582523268029326	1.0	822.9863307089892	0.006992199991768802	6.0
32.214	41.27063404689569	23.20336090291241	0.8581412526519065	1.0	821.7710093412707	0.007003203460098263	6.0
32.229	41.25256596749304	23.18002453769145	0.8580222127853284	1.0	820.4712922484873	0.007015007115617559	6.0
32.244	41.23451315089414	23.15672113668275	0.8579031399987942	1.0	819.1740655185986	0.007026825502603001	6.0
32.259	41.216475569753854	23.133450638785323	0.857784034318753	1.0	817.8793232504942	0.007038658637211017	6.0
32.273	41.19965421571159	23.111761139554037	0.8576728393634628	1.0	816.6731334789556	0.0070497162160826545	6.0
32.288	41.18164601243479	23.088554081610493	0.8575536701643135	1.0	815.3831778329186	0.007061577908653046	6.0
32.303	41.163652964686925	23.06537974836607	0.8574344681492526	1.0	814.0956894351542	0.007073454396361746	6.0
32.317	41.146873103156786	23.04377984220892	0.8573231833512907	1.0	812.8962544552584	0.007084552481052552	6.0
32.332	41.12890927914928	23.020668605161653	0.8572039179671559	1.0	811.6135195384023	0.007096457618765661	6.0
32.347	41.110960531162426	22.997589915613027	0.8570846198447222	1.0	810.3332347990716	0.00710837759931737	6.0
32.362	41.093026832187306	22.97454371342894	0.8569652890104518	1.0	809.0553944500849	0.007120312439011426	6.0
32.376	41.0763022669125	22.953063182618205	0.8568538840751333	1.0	807.8649437499055	0.007131465043375695	6.0
32.391	41.05839758628965	22.930079619342845	0.8567344900730224	1.0	806.5918128732442	0.007143428657055177	6.0
32.406	41.04050787573414	22.90712836784078	0.8566150634367099	1.0	805.3211095055227	0.007155407177825572	6.0
32.42	41.023824295218446	22.885736299602716	0.8565035691562005	1.0	804.137304799211	0.007166600594510527	6.0
32.435	41.00596345079503	22.862847348684095	0.8563840795021569	1.0	802.8712784017192	0.007178607982146411	6.0
32.45	40.9881174979141	22.839990535136216	0.8562645572915627	1.0	801.6076627714243	0.007190630325007547	6.0
32.465	40.9702864099015	22.817165799773605	0.8561450025508934	1.0	800.3464522326008	0.007202667639545937	6.0
32.479	40.953657449015445	22.79589160299352	0.8560333888002698	1.0	799.1714873302761	0.007213915988760624	6.0
32.494	40.93585502429345	22.77312871813986	0.855913771243202	1.0	797.9149106006862	0.007225982295272751	6.0
32.509	40.918067386476466	22.750397738647717	0.8557941212337317	1.0	796.6607224060608	0.007238063621846326	6.0
32.523	40.90147890889172	22.729210891772993	0.8556824186356429	1.0	795.4922967952247	0.00724935309267	6.0
32.538	40.88371978404024	22.706541429793337	0.8555627059599561	1.0	794.2427105329439	0.007261463504940671	6.0
32.553	40.865975368548185	22.68390370151772	0.855442960909555	1.0	792.9954963857563	0.007273588985843915	6.0
32.568	40.848245636074964	22.661297648691434	0.8553231835109275	1.0	791.7506487869827	0.007285729551980876	6.0
32.582	40.83171110991751	22.640227193073468	0.8552113621102888	1.0	790.5909212835276	0.007297074371939106	6.0
32.597	40.814009690103745	22.61768221476294	0.8550915222468727	1.0	789.3506332853178	0.007309244150015763	6.0
32.612	40.7963228763223	22.595168741793348	0.8549716501129392	1.0	788.1126955968778	0.007321429062148657	6.0
32.627	40.778650642422804	22.572686716435236	0.8548517457349835	1.0	786.8771027129229	0.007333629125024796	6.0
32.641	40.762169688716334	22.55173181468924	0.8547398059143261	1.0	785.7259933794353	0.007345029534452889	6.0
32.656	40.744525568617675	22.52931042484423	0.8546198392730621	1.0	784.4949182311473	0.007357258936164233	6.0
32.671	40.72689595197202	22.50692031403462	0.8544998404655048	1.0	783.2661718276705	0.0073695035376936426	6.0
32.685	40.710454705538034	22.486051047448854	0.8543878125806859	1.0	782.1214380930626	0.007380945560864557	6.0
32.7	40.69285305533173	22.46372124733486	0.8542677516601106	1.0	780.8971785044363	0.007393219596289477	6.0
32.715	40.67526583256433	22.441422558812196	0.8541476586509856	1.0	779.6752317329687	0.007405508880796	6.0
32.73	40.65769301141667	22.41915492505477	0.854027533579818	1.0	778.4555923787367	0.007417813431221708	6.0
32.744	40.64130468240482	22.398399768496226	0.8539153879430258	1.0	777.3193393673674	0.0074293114664100365	6.0
32.759	40.62375963135541	22.37619201330149	0.8537952009604098	1.0	776.1041457642908	0.0074416455787720244	6.0
32.774	40.60622890646655	22.354015146931513	0.8536749819935141	1.0	774.8912438259036	0.007453995006570564	6.0
32.788	40.589879799339705	22.33334455722106	0.8535627487908728	1.0	773.7612648959993	0.007465534972039536	6.0
32.803	40.57237669906082	22.31122724967126	0.8534424680628843	1.0	772.5527783789786	0.007477914057691276	6.0
32.818	40.55488784989627	22.289140666116513	0.8533221554283928	1.0	771.3465679032763	0.007490308508486766	7.0
32.833	40.53741322635636	22.267084750617233	0.853201810913917	1.0	770.1426281720571	0.007502718341415082	7.0
32.847	40.52111638994891	22.246526849648067	0.853089460627637	1.0	769.020995145853	0.007514314745256791	7.0
32.862	40.503669197183626	22.224530067577177	0.8529690545537234	1.0	767.8214305562332	0.007526754365231144	7.0
32.877	40.48623615554903	22.20256379020758	0.8528486166776207	1.0	766.6241212590613	0.007539209417300829	7.0
32.892	40.46881723974342	22.180627962099926	0.852728147025853	1.0	765.4290620155456	0.007551679918542148	7.0
32.906	40.4525723073493	22.160181945736117	0.8526156800388927	1.0	764.3156988278597	0.007563333006703494	7.0
32.921	40.43518062991278	22.138304829469682	0.8524951490293898	1.0	763.1249748875972	0.007575833424846634	7.0
32.936	40.4178030043621	22.116458000570734	0.8523745863220356	1.0	761.9364857181733	0.007588349342380044	7.0
32.951	40.40043940558303	22.09464140409489	0.8522539919433602	1.0	760.7502261381259	0.007600880776467486	7.0
32.965	40.384246013207154	22.07430647538604	0.8521414086387659	1.0	759.6450575567643	0.007612590796156358	7.0
32.98	40.366909461817315	22.05254817292809	0.8520207531041037	1.0	758.4630938775817	0.0076251522776665664	7.0
32.995	40.34958686380511	22.030819942442815	0.8519000659759515	1.0	757.2833446720796	0.007637729326206457	7.0
33.009	40.333431672716834	22.010567344218305	0.8517873961754034	1.0	756.18423883977	0.007649481964982285	7.0
33.024	40.316135980593785	21.98889709857996	0.85166664804175	1.0	755.0087564308791	0.007662089158716895	7.0
33.039	40.29885416886283	21.967256765530802	0.8515458683924502	1.0	753.8354735032624	0.007674711970149024	7.0
33.054	40.281586212735704	21.945646290977862	0.8514250572540444	1.0	752.6643849738474	0.0076873504165958255	7.0
33.068	40.265481932690996	21.925503406114334	0.851312271804776	1.0	751.5733443760121	0.007699160421499992	7.0
33.083	40.24824069395216	21.903950505059587	0.8511913998626948	1.0	750.406483989029	0.007711829144828864	7.0
33.098	40.23101323837793	21.88242730453478	0.8510704965093681	1.0	749.2418031713769	0.00772451355409871	7.0
33.113	40.21379954136607	21.86093375092756	0.850949561771342	1.0	748.0792968953918	0.007737213666714907	7.0
33.127	40.19774581577315	21.84089980181189	0.8508366610566305	1.0	746.9962485344745	0.007749081288438816	7.0
33.142	40.18055864906276	21.819463414008656	0.850715665716797	1.0	745.8379321680768	0.007761811810295533	7.0
33.157	40.16338516902013	21.798056516558894	0.8505946390701408	1.0	744.6817756759948	0.007774558086684192	7.0
33.172	40.14622535122841	21.776679056325698	0.8504735811432134	1.0	743.5277740852877	0.007787320135098701	7.0
33.186	40.13022182617668	21.75675327224718	0.8503605655464159	1.0	742.4526457588472	0.007799245625610035	7.0
33.201	40.113088353009395	21.7354325737394	0.8502394472195907	1.0	741.3027962610266	0.007812038216296728	7.0
33.216	40.09596847074133	21.714141157271335	0.8501182976903863	1.0	740.15508715676	0.00782484663045496	7.0
33.231	40.07886215514047	21.692878970176473	0.8499971169853597	1.0	739.0095135271556	0.007837670885667452	7.0
33.245	40.06290847939207	21.673060587253428	0.8498839868899108	1.0	737.9422338180688	0.007849654498214247	7.0
33.26	40.04582832414398	21.651854761382676	0.8497627459869361	1.0	736.8007748756722	0.007862509429405898	7.0
33.275	40.02876166475267	21.630678011080843	0.8496414739860467	1.0	735.6614370576863	0.007875380253358388	7.0
33.29	40.01170847717033	21.60953028414684	0.8495201709138045	1.0	734.5242154986043	0.007888266987743517	7.0
33.304	39.995804302151676	21.589818545254094	0.8494069267032133	1.0	733.4647137654013	0.007900308976858166	7.0
33.319	39.97877709205127	21.568726782582157	0.8492855636350114	1.0	732.3315698938119	0.00791322652160688	7.0
33.334	39.96176328348892	21.547663890831767	0.8491641695733789	1.0	731.2005280865063	0.007926160028756525	7.0
33.349	39.944762852600356	21.526629818262325	0.8490427445448827	1.0	730.071583530705	0.007939109516068275	7.0
33.363	39.928907832393676	21.507023972959722	0.8489293866027312	1.0	729.0197898980407	0.007951210137571435	7.0
33.378	39.91193319751261	21.486045471192178	0.8488079017803013	1.0	727.8948864309973	0.007964190570310675	7.0
33.393	39.89497187057223	21.465095637502934	0.8486863860689443	1.0	726.7720661745598	0.007977187035442803	7.0
33.408	39.87802382789127	21.444174420607013	0.8485648394952316	1.0	725.6513243680303	0.007990199550818627	7.0
33.422	39.86221761922581	21.42467372506864	0.8484513682051719	1.0	724.607169717272	0.008002359061823219	7.0
33.437	39.845295192469614	21.40380768897933	0.8483297620395882	1.0	723.4904327968244	0.008015402658371988	7.0
33.452	39.82838598077565	21.382970119910134	0.8482081250895992	1.0	722.3757604372196	0.008028462357658554	7.0
33.467	39.811489960645154	21.362160967026913	0.848086457381781	1.0	721.2631479292055	0.008041538177623596	7.0
33.481	39.79573222288844	21.342764683971318	0.8479728731275331	1.0	720.2265638891545	0.008053756836538657	7.0
33.496	39.778861639987014	21.322010325327696	0.8478511460299414	1.0	719.1179204557468	0.008066863874105728	7.0
33.511	39.76200417998594	21.30128423441231	0.8477293882524845	1.0	718.0113231348394	0.008079987085109456	7.0
33.526	39.745159819568215	21.2805863608371	0.8476075998217426	1.0	716.9067672679927	0.008093126487580695	7.0
33.54	39.72945021471719	21.261293759458344	0.847493902987092	1.0	715.8776862057263	0.008105404554115245	7.0
33.555	39.712631114215206	21.24065029694792	0.8473720553687082	1.0	714.7770639884221	0.008118575311303229	7.0
33.57	39.69582504516582	21.22003490462152	0.8472501771750162	1.0	713.6784696342273	0.008131762312981771	7.0
33.585	39.679031984433095	21.19944753253247	0.8471282684326007	1.0	712.5818985348925	0.008144965577272165	7.0
33.599	39.66337017710502	21.180257888431992	0.8470144594013963	1.0	711.5602535467266	0.008157303312439045	7.0
33.614	39.646602200352284	21.15972454758949	0.8468924916735031	1.0	710.4675810535557	0.008170538069248537	7.0
33.629	39.62984716431594	21.13921908111615	0.8467704934748754	1.0	709.376918370622	0.00818378914195855	7.0
33.644	39.61310504604064	21.11874143950205	0.8466484648321025	1.0	708.2882609392562	0.008197056548781051	7.0
33.658	39.597490703463855	21.099654034621302	0.8465345439882537	1.0	707.273985841823	0.008209454214900807	7.0
33.673	39.58077349460546	21.07923004775686	0.8464124565621985	1.0	706.1891923502611	0.008222753252734414	7.0
33.688	39.56406913643636	21.058833741157883	0.8462903387699987	1.0	705.1063908101822	0.008236068678235607	7.0
33.703	39.54737760618102	21.03846506574666	0.8461681906382474	1.0	704.0255767118899	0.00824940050970731	7.0
33.718	39.530698881109586	21.018123972554637	0.8460460121935386	1.0	702.9467455580436	0.008262748765475605	7.0
33.732	39.51514360415226	20.999163794428902	0.8459319516529148	1.0	701.9416215809188	0.008275221972078254	7.0
33.747	39.49848957148731	20.97887588841206	0.8458097146785677	1.0	700.8666114129657	0.008288602033537451	7.0
33.762	39.481848277594786	20.95861542160027	0.8456874474692782	1.0	699.7935710681716	0.008301998573183532	7.0
33.777	39.46521969992384	20.93838234545148	0.845565150051644	1.0	698.7224960974197	0.008315411609433866	7.0
33.791	39.44971114710099	20.919522810781775	0.8454509785640103	1.0	697.7245954145197	0.008327945343137922	7.0
33.806	39.433107090349814	20.899342552671424	0.8453286228189997	1.0	696.6573075964027	0.008341390325133022	7.0
33.821	39.416515683932985	20.87918954345453	0.8452062369436704	1.0	695.5919721716378	0.008354851857890781	7.0
33.836	39.39993690547807	20.859063735011112	0.8450838209646235	1.0	694.5285847387464	0.0083683299599201	7.0
33.85	39.38447475245092	20.840304145915272	0.8449695389140716	1.0	693.5378434505013	0.008380924487327386	7.0
33.865	39.36792032478561	20.82023078958323	0.8448470648099378	1.0	692.4782096992489	0.008394434675851357	7.0
33.88	39.35137845971727	20.80018449348678	0.8447245606801228	1.0	691.4205110980655	0.008407961488074144	7.0
33.895	39.334849135051186	20.78016520992362	0.8446020265512314	1.0	690.3647432925311	0.008421504942596428	7.0
33.91	39.31833232863771	20.760172891296993	0.8444794624498695	1.0	689.3109019400989	0.00843506505804225	7.0
33.924	39.30292791739677	20.741537680379782	0.844365042270241	1.0	688.3290509460187	0.008447736214097055	7.0
33.939	39.28643525029923	20.721597359391396	0.8442424202975479	1.0	687.2789218000215	0.0084613285935582	7.0
33.954	39.2699550367416	20.70168386432826	0.8441197684304327	1.0	686.2307064371297	0.008474937688708427	7.0
33.969	39.2534872547512	20.681797148005874	0.8439970866955044	1.0	685.1844005611407	0.008488563518263853	7.0
33.983	39.2381285215848	20.66326033161203	0.8438825568189743	1.0	684.2095674118804	0.008501296073865731	7.0
33.998	39.221684711819336	20.643425254114234	0.8437598174150617	1.0	683.1669410718755	0.008514954309762443	7.0
34.013	39.20525326942628	20.623616817548857	0.8436370482213935	1.0	682.1262116838858	0.008528629335100416	7.0
34.028	39.18883417260894	20.603834975139364	0.8435142492645821	1.0	681.087374997485	0.008542321168688149	7.0
34.042	39.17352080150934	20.585395874886615	0.8433996100753992	1.0	680.1194979880217	0.008555115394759212	7.0
34.057	39.1571255111658	20.565665315590454	0.8432767536519737	1.0	679.0843085152849	0.00856883977771643	7.0
34.072	39.140742502719036	20.54596121383236	0.8431538675434713	1.0	678.0509993427211	0.008582581024230691	7.0
34.087	39.1243717545479	20.5262835232395	0.8430309517765072	1.0	677.019566265128	0.008596339153203092	7.0
34.102	39.108013245075824	20.50663219754106	0.842908006377697	1.0	675.990005088715	0.00861011418355829	7.0
34.116	39.09275632593243	20.48831470648548	0.8427932306277779	1.0	675.0307665051236	0.008622986144074921	7.0
34.131	39.076421416928845	20.46871422209058	0.8426702280162052	1.0	674.0048124881876	0.008636793904186535	7.0
34.146	39.0600986835893	20.44913996744805	0.8425471958508634	1.0	672.9807181361324	0.008650618621329476	7.0
34.161	39.04378810451184	20.429591896685558	0.8424241341583708	1.0	671.9584792997043	0.00866446031452132	7.0
34.175	39.028575844376434	20.411370613939017	0.8423092499621424	1.0	671.0060601558617	0.008677394561132883	7.0
34.19	39.01228870301712	20.391873035645087	0.8421861312593059	1.0	669.9873969259555	0.008691269128699244	7.0
34.205	38.99601365339608	20.372401507252103	0.8420629831074035	1.0	668.9705771052313	0.008705160728235878	7.0
34.22	38.97975067428528	20.35295598328214	0.8419398055330561	1.0	667.955596588435	0.008719069378853502	7.0
34.235	38.96349974450069	20.333536418356907	0.8418165985628854	1.0	666.9424512814129	0.008732995099686553	7.0
34.249	38.94834306255526	20.315434871975068	0.8417015788926464	1.0	665.9985011597499	0.008746007857158889	7.0
34.264	38.93211536823022	20.296065366232803	0.8415783151660401	1.0	664.9888923568761	0.008759966634753393	7.0
34.279	38.91589966134577	20.27672168699784	0.8414550221217043	1.0	663.9811068179791	0.008773942538827949	7.0
34.294	38.899695920890956	20.257403789281213	0.8413316997862629	1.0	662.9751404922401	0.008787935588610424	7.0
34.309	38.883504125898725	20.238111628192257	0.8412083481863405	1.0	661.970989339772	0.008801945803352494	7.0
34.323	38.868402542909195	20.2201287918171	0.8410931936468358	1.0	661.0354157327082	0.00881503750739037	7.0
34.338	38.8522337831875	20.200886261282864	0.8409697855444144	1.0	660.0347625004018	0.008829080962398692	7.0
34.353	38.83607690767759	20.181669336261987	0.8408463482556141	1.0	659.0359126537876	0.008843141638975576	7.0
34.368	38.81993189558454	20.162477972248134	0.8407228818070616	1.0	658.038862195658	0.008857219556466426	8.0
34.382	38.80487390276244	20.14458905503239	0.8406076201699928	1.0	657.1099016994615	0.008870374518346961	8.0
34.397	38.78875176780548	20.12544698312598	0.8404840974214229	1.0	656.116318764767	0.008884485823215237	8.0
34.412	38.77264143551833	20.106330342233782	0.8403605455912091	1.0	655.1245235554104	0.008898614425881784	8.0
34.427	38.756542885277405	20.087239088229843	0.8402369647059801	1.0	654.1345121163477	0.008912760345785989	8.0
34.442	38.74045609650259	20.068173177084272	0.8401133547923649	1.0	653.1462805031729	0.008926923602391168	8.0
34.456	38.725452353651214	20.050401152812906	0.8399979593730944	1.0	652.2255333255628	0.008940158300637014	8.0
34.471	38.70938824551602	20.031384113367107	0.8398742934134434	1.0	651.2407315639238	0.008954355130142432	8.0
34.486	38.6933358387287	20.012392288177264	0.8397505985035214	1.0	650.257698118976	0.00896856935357944	8.0
34.501	38.677295112879584	19.993425633589005	0.8396268746699596	1.0	649.2764290878424	0.008982800990505607	8.0
34.516	38.661266047602204	19.97448410604283	0.8395031219393894	1.0	648.2969205781237	0.008997050060502524	8.0
34.53	38.64631608917429	19.956827978830464	0.839387593342828	1.0	647.3842975925539	0.009010364938298675	8.0
34.545	38.63030951007909	19.93793490706827	0.8392637848202247	1.0	646.4081817592588	0.009024647767846408	8.0
34.56	38.61431453206284	19.919066835118347	0.8391399474787345	1.0	645.4338150898133	0.009038948088042852	8.0
34.575	38.59833113492858	19.900223719791843	0.8390160813449904	1.0	644.4611937327189	0.009053265918564169	8.0
34.59	38.58235929852231	19.881405517993564	0.8388921864456259	1.0	643.4903138467985	0.009067601279110594	8.0
34.604	38.56746266381347	19.863864302584243	0.8387765252767326	1.0	642.585727100942	0.009080996782332032	8.0
34.619	38.55151312115988	19.84509414508869	0.8386525748393573	1.0	641.6182032056424	0.009095366090211004	8.0
34.634	38.53557508036345	19.826348775246633	0.8385285957144885	1.0	640.6524095732993	0.009109752986041478	8.0
34.649	38.51964852143877	19.80762815032884	0.8384045879287608	1.0	639.6883424030225	0.009124157489618527	8.0
34.664	38.50373342444317	19.788932227698485	0.8382805515088098	1.0	638.7259979040858	0.009138579620761396	8.0
34.678	38.48888965756526	19.771504949329817	0.8381647583725866	1.0	637.8293606021609	0.009152056197981267	8.0
34.693	38.47299666390942	19.75285666389879	0.8380406666686637	1.0	636.8703358899872	0.00916651246537306	8.0
34.708	38.4571150739303	19.734232956218293	0.8379165464086491	1.0	635.9130227880399	0.009180986418606527	8.0
34.723	38.44124486785284	19.71563378401282	0.837792397619179	1.0	634.957417545275	0.009195478077596034	8.0
34.738	38.42538602594454	19.69705910509815	0.8376682203268904	1.0	634.0035164206625	0.009209987462280151	8.0
34.752	38.41059467579867	19.679744799367533	0.8375522958283763	1.0	633.1147429060453	0.009223545564777906	8.0
34.767	38.39475774882241	19.661217354870875	0.837428063506169	1.0	632.164125839041	0.009238089275765369	8.0
34.782	38.37893212837784	19.642714280448864	0.837303802759279	1.0	631.2152019739681	0.009252650771073836	8.0
34.797	38.36311779489908	19.624235534273943	0.8371795136143437	1.0	630.2679676088804	0.009267230070737317	8.0
34.812	38.34731472886252	19.605781074608707	0.837055196098001	1.0	629.3224190516963	0.009281827194814091	8.0
34.826	38.332575349111885	19.588578787341575	0.8369391408422667	1.0	628.4414247898193	0.009295467276583473	8.0
34.841	38.31679401159342	19.57017116358022	0.8368147685500709	1.0	627.4991250286712	0.009310098918159388	8.0
34.856	38.301023884491144	19.551787704416416	0.8366903679646069	1.0	626.5585003019282	0.00932474844312651	8.0
34.871	38.28526494844707	19.533428368464918	0.8365659391125136	1.0	625.6195469560074	0.009339415871638833	8.0
34.886	38.269517184145315	19.51509311442942	0.8364414820204298	1.0	624.6822613470407	0.00935410122387471	8.0
34.9	38.254829333187544	19.498001901549284	0.8363252966125715	1.0	623.8089629085607	0.009367823741631821	8.0
34.915	38.23910311297211	19.479713089116593	0.8362007849987094	1.0	622.8748912946322	0.00938254380370734	8.0
34.93	38.22338800808075	19.461448237975258	0.8360762452229985	1.0	621.9424767847424	0.009397281848836902	8.0
34.945	38.20768399936227	19.44320730717673	0.8359516773120784	1.0	621.0117157729486	0.009412037897294811	8.0
34.96	38.191991067707214	19.4249902558603	0.8358270812925888	1.0	620.082604662877	0.009426811969379802	8.0
34.974	38.17735430864691	19.408009183260834	0.8357107663377231	1.0	619.2169197071269	0.009440617382570904	8.0
34.989	38.16168273861686	19.389838183405846	0.8355861160505376	1.0	618.2909882447749	0.009455426357984064	8.0
35.004	38.146022189836245	19.371690943679504	0.8354614377329259	1.0	617.3666961897103	0.00947025341670837	8.0
35.019	38.13037264335928	19.353567423564392	0.8353367314115283	1.0	616.4440399829145	0.009485098579138837	8.0
35.034	38.114734080281806	19.335467582629903	0.8352119971129849	1.0	615.5230160747992	0.009499961865694918	8.0
35.048	38.10014798090244	19.3185957260489	0.8350955532162431	1.0	614.6648633335018	0.009513850636504258	8.0
35.063	38.084530598947374	19.300541550541688	0.834970764904091	1.0	613.7469851726872	0.009528749021028281	8.0
35.078	38.06892414517838	19.282510936116797	0.8348459486929379	1.0	612.8307289525303	0.009543665589716546	8.0
35.093	38.05332860085394	19.26450384268257	0.8347211046094241	1.0	611.9160911602389	0.00955860036308507	8.0
35.108	38.03774394727384	19.24652023023302	0.83459623268019	1.0	611.0030682923091	0.009573553361674396	8.0
35.122	38.023208080009546	19.229756675128176	0.834479660446712	1.0	610.1523675535544	0.009587525955031975	8.0
35.137	38.0076444289961	19.211818346127167	0.834354734757959	1.0	609.2424569727332	0.00960251424738351	8.0
35.152	37.99209161411049	19.193903381251886	0.8342297813016308	1.0	608.3341510926265	0.009617520825350046	8.0
35.167	37.97654961681419	19.176011740831083	0.834104800104368	1.0	607.4274464459802	0.009632545709568922	8.0
35.182	37.96101841860975	19.158143385278073	0.833979791192811	1.0	606.5223395746882	0.009647588920702105	8.0
35.196	37.94653236051713	19.141487226704644	0.8338630912277402	1.0	605.6790116671773	0.009661645804291238	8.0
35.211	37.9310219882584	19.123663776625836	0.833738028810754	1.0	604.7769840564625	0.009676724506138604	8.0
35.226	37.91552236106826	19.105863495779683	0.8336129387576185	1.0	603.8765441298309	0.009691821595650981	8.0
35.241	37.90003346060988	19.088086344910007	0.8334878210949738	1.0	602.9776884648845	0.009706937093587421	8.0
35.256	37.88455526858727	19.07033228484419	0.83336267584946	1.0	602.0804136482404	0.00972207102073162	8.0
35.27	37.870118601316605	19.053782627334325	0.8332458487579374	1.0	601.2443804257723	0.009736212664996599	8.0
35.285	37.85466106054165	19.03607309872255	0.8331206502610825	1.0	600.3501522703802	0.009751382280967776	8.0
35.3	37.839214174768635	19.018386546487903	0.8329954242595023	1.0	599.457495002421	0.009766570387254956	8.0
35.315	37.82377792586134	19.000722931784164	0.8328701707798368	1.0	598.5664052436922	0.00978177700473912	8.0
35.33	37.80835229572387	18.983082215847535	0.8327448898487253	1.0	597.6768796248648	0.0097970021543261	8.0
35.344	37.79396460549044	18.96663817329156	0.8326279362358842	1.0	596.848063951086	0.009811229032479609	8.0
35.359	37.778559453813244	18.94904161869344	0.832502602307515	1.0	595.9615528150356	0.009826490070170342	8.0
35.374	37.76316486805778	18.93146784962904	0.8323772410058421	1.0	595.0765959864833	0.009841769701430582	8.0
35.389	37.747780830287056	18.91391682765693	0.8322518523575047	1.0	594.1931901307626	0.00985706794726363	8.0
35.404	37.73240732260408	18.896388514417062	0.8321264363891414	1.0	593.3113319219469	0.009872384828697704	8.0
